i,x_inf,x_sup,theta_inf,theta_sup,lam2_sup,lam3_inf,isOK
1180,0.57131,0.57992,0.055014,0.056011,13130.880529154036,13436.667320484761,OK
1181,0.57992,0.58869,0.055014,0.056011,12776.234926220091,13096.900359932884,OK
1182,0.58869,0.59761,0.055014,0.056011,12431.832716436309,12757.467052801025,OK
1183,0.59761,0.60669,0.055014,0.056011,12099.493912336846,12423.675141953807,OK
1184,0.60669,0.61595,0.055014,0.056011,11765.861983944224,12104.460540013444,OK
1185,0.61595,0.62538,0.055014,0.056011,11443.081614590797,11785.475350551935,OK
1186,0.62538,0.635,0.055014,0.056011,11129.064419183289,11480.141033911623,OK
1187,0.635,0.64479,0.055014,0.056011,10824.236530334194,11185.933091741605,OK
1188,0.64479,0.65477,0.055014,0.056011,10524.721628431096,10883.125644399148,OK
1189,0.65477,0.66492,0.055014,0.056011,10234.358410371335,10604.554243450775,OK
1190,0.66492,0.67527,0.055014,0.056011,9950.5236322453438,10321.268818700686,OK
1191,0.67527,0.68582,0.055014,0.056011,9675.6358754694138,10050.276770652414,OK
1192,0.68582,0.69656,0.055014,0.056011,9408.0389332946179,9782.6632770585293,OK
1193,0.69656,0.70748,0.055014,0.056011,9145.1651958147359,9522.7688349034634,OK
1194,0.70748,0.71859,0.055014,0.056011,8890.4366425752123,9269.7964031075662,OK
1195,0.71859,0.7299,0.055014,0.056011,8643.3937629098291,9027.0205404585431,OK
1196,0.7299,0.7414,0.055014,0.056011,8398.4093417979257,8786.86329195701,OK
1197,0.7414,0.75309,0.055014,0.056011,8167.4971377086767,8550.9567697555012,OK
1198,0.75309,0.76495,0.055014,0.056011,7937.8449098420433,8332.3904442100575,OK
1199,0.76495,0.77699,0.055014,0.056011,7717.8804452542327,8104.1306633043305,OK
1200,0.77699,0.78922,0.055014,0.056011,7505.3916138172726,7897.3232775355318,OK
1201,0.78922,0.80163,0.055014,0.056011,7299.128958450623,7681.7162505606411,OK
1202,0.80163,0.81422,0.055014,0.056011,7095.7095827528146,7481.7122258214322,OK
1203,0.81422,0.82696,0.055014,0.056011,6904.4562256998615,7284.4934153781214,OK
1204,0.82696,0.83988,0.055014,0.056011,6715.5195940407066,7096.7752233855308,OK
1205,0.83988,0.85299,0.055014,0.056011,6535.1513705319721,6915.4503615958256,OK
1206,0.85299,0.86629,0.055014,0.056011,6361.2673396546334,6734.6537056935404,OK
1207,0.86629,0.87973,0.055014,0.056011,6191.5261696692096,6565.7031796802967,OK
1208,0.87973,0.89333,0.055014,0.056011,6031.1056950257771,6401.015991026572,OK
1209,0.89333,0.90723,0.055014,0.056011,5875.4328476370238,6240.7641787915709,OK
1210,0.90723,0.92137,0.055014,0.056011,5728.6959587558076,6089.9316417925274,OK
1211,0.92137,0.93565,0.055014,0.056011,5584.3397201916314,5949.4145810517757,OK
1212,0.93565,0.95048,0.055014,0.056011,5449.8769251334361,5809.92823434005,OK
1213,0.95048,0.96674,0.055014,0.056011,5322.7363400067279,5673.6499738602752,OK
1214,0.96674,0.98313,0.055014,0.056011,5197.0744670589966,5558.3043933139616,OK
1215,0.98313,1.001,0.055014,0.056011,5085.7867238002782,5449.435084554003,OK
1216,0.5,0.50743,0.056011,0.057013,16163.020188714268,16572.743260506479,OK
1217,0.50743,0.51497,0.056011,0.057013,15680.937633786543,16223.398562715682,OK
1218,0.51497,0.52263,0.056011,0.057013,15304.671353939484,15736.7559228069,OK
1219,0.52263,0.53042,0.056011,0.057013,14933.000834336317,15277.103057057637,OK
1220,0.53042,0.53833,0.056011,0.057013,14562.207703041267,14839.697537332231,OK
1221,0.53833,0.54636,0.056011,0.057013,14174.096398646718,14462.875644327765,OK
1222,0.54636,0.55453,0.056011,0.057013,13791.367153241959,14082.74971591151,OK
1223,0.55453,0.56284,0.056011,0.057013,13419.060673494814,13730.690938412312,OK
1224,0.56284,0.57131,0.056011,0.057013,13062.31111354823,13368.136229532449,OK
1225,0.57131,0.57992,0.056011,0.057013,12709.183193532264,13022.772155081253,OK
1226,0.57992,0.58869,0.056011,0.057013,12363.229012053,12695.401370423528,OK
1227,0.58869,0.59761,0.056011,0.057013,12031.430736926146,12367.040650490628,OK
1228,0.59761,0.60669,0.056011,0.057013,11704.728839827774,12049.158038704909,OK
1229,0.60669,0.61595,0.056011,0.057013,11386.293113206355,11731.332919455012,OK
1230,0.61595,0.62538,0.056011,0.057013,11076.978559758165,11426.663670063506,OK
1231,0.62538,0.635,0.056011,0.057013,10773.488038863978,11128.093418671557,OK
1232,0.635,0.64479,0.056011,0.057013,10476.414063878061,10841.753978371993,OK
1233,0.64479,0.65477,0.056011,0.057013,10189.139697559269,10552.099149614356,OK
1234,0.65477,0.66492,0.056011,0.057013,9907.7879056057373,10279.444961720383,OK
1235,0.66492,0.67527,0.056011,0.057013,9632.012299334021,10013.163872528132,OK
1236,0.67527,0.68582,0.056011,0.057013,9364.0838552007117,9743.8737830495465,OK
1237,0.68582,0.69656,0.056011,0.057013,9106.083022180228,9488.3522917848622,OK
1238,0.69656,0.70748,0.056011,0.057013,8854.2674520683322,9235.8382288590437,OK
1239,0.70748,0.71859,0.056011,0.057013,8607.6273287156837,8994.6068495429954,OK
1240,0.71859,0.7299,0.056011,0.057013,8365.2973001943083,8756.4467246680124,OK
1241,0.7299,0.7414,0.056011,0.057013,8133.6134348217893,8521.1670427581266,OK
1242,0.74139660992124268,0.7530855016945962,0.056011472911359855,0.05701283627621101,7907.2527535077306,8298.3934062633816,OK
1243,0.7530855016945962,0.76494894358865617,0.056011472911359855,0.05701283627621101,7686.3131370483907,8078.3423757653509,OK
1244,0.76494894358865617,0.77698911613055688,0.056011472911359855,0.05701283627621101,7475.9186483823587,7861.6650740726482,OK
1245,0.77698911613055688,0.78921643549798171,0.056011472911359855,0.05701283627621101,7268.8548932440399,7658.0177351316452,OK
1246,0.78921643549798171,0.80162973958143635,0.056011472911359855,0.05701283627621101,7065.8483973012608,7454.5997051769291,OK
1247,0.80162973958143635,0.81421700199341818,0.056011472911359855,0.05701283627621101,6873.1862371554316,7260.6460322345756,OK
1248,0.81421700199341818,0.82696259571709552,0.056011472911359855,0.05701283627621101,6687.0144719963973,7070.7937112427289,OK
1249,0.82696259571709552,0.83987847249773062,0.056011472911359855,0.05701283627621101,6502.3793327468047,6889.0725591040382,OK
1250,0.83987847249773062,0.85298676164541531,0.056011472911359855,0.05701283627621101,6329.627362960985,6710.9915601181365,OK
1251,0.85298676164541531,0.86628658652326695,0.056011472911359855,0.05701283627621101,6162.5789064602168,6539.4263180321504,OK
1252,0.86628658652326695,0.87973061924224361,0.056011472911359855,0.05701283627621101,6000.3123031370033,6373.3866664964553,OK
1253,0.87973061924224361,0.89332671584406187,0.056011472911359855,0.05701283627621101,5843.4233285702967,6212.5183766740647,OK
1254,0.89332671584406187,0.90722908779059752,0.056011472911359855,0.05701283627621101,5693.2618223679829,6058.5289012413405,OK
1255,0.90722908779059752,0.92137462356982991,0.056011472911359855,0.05701283627621101,5547.9550174147862,5913.5769756133932,OK
1256,0.92137462356982991,0.93565413736122083,0.056011472911359855,0.05701283627621101,5411.1576051542361,5776.4331655061987,OK
1257,0.93565413736122083,0.95047821377382835,0.056011472911359855,0.05701283627621101,5281.0838253337579,5647.0485251946084,OK
1258,0.95047821377382835,0.96673961915725626,0.056011472911359855,0.05701283627621101,5158.3733400609426,5510.9312418044965,OK
1259,0.96673961915725626,0.98313052339649154,0.056011472911359855,0.05701283627621101,5037.1086790164436,5397.5679642620235,OK
1260,0.98313052339649154,1.0009999999999999,0.056011472911359855,0.05701283627621101,4931.1491756901387,5294.6704728449395,OK
1261,0.5,0.50742599432285007,0.05701283627621101,0.05801862725138221,15594.331948434285,16143.189713060852,OK
1262,0.50742599432285007,0.5149696194782355,0.05701283627621101,0.05801862725138221,15221.520796646395,15662.865066273067,OK
1263,0.5149696194782355,0.52263295912545971,0.05701283627621101,0.05801862725138221,14882.851474746813,15164.794213934949,OK
1264,0.52263295912545971,0.53041814048889668,0.05701283627621101,0.05801862725138221,14484.045208181693,14767.700382139614,OK
1265,0.53041814048889668,0.53832617098348245,0.05701283627621101,0.05801862725138221,14095.215719602578,14394.099005562495,OK
1266,0.53832617098348245,0.54635906882605434,0.05701283627621101,0.05801862725138221,13717.333644002316,14022.862860425335,OK
1267,0.54635906882605434,0.5545294761830265,0.05701283627621101,0.05801862725138221,13352.371236217283,13656.884796606733,OK
1268,0.5545294761830265,0.56284331869638438,0.05701283627621101,0.05801862725138221,12994.008070233982,13307.797381291446,OK
1269,0.56284331869638438,0.57130568379749846,0.05701283627621101,0.05801862725138221,12644.258105679806,12972.544530492363,OK
1270,0.57130568379749846,0.57991995256485418,0.05701283627621101,0.05801862725138221,12303.124596706366,12629.789608390598,OK
1271,0.57991995256485418,0.58868615384191791,0.05701283627621101,0.05801862725138221,11971.296120992907,12303.905537627206,OK
1272,0.58868615384191791,0.59760756610146826,0.05701283627621101,0.05801862725138221,11647.347918672236,11984.063242035365,OK
1273,0.59760756610146826,0.60669317768981657,0.05701283627621101,0.05801862725138221,11333.885318006891,11683.403165651094,OK
1274,0.60669317768981657,0.61594977422174546,0.05701283627621101,0.05801862725138221,11024.208395095569,11373.133139147601,OK
1275,0.61594977422174546,0.6253834248609661,0.05701283627621101,0.05801862725138221,10724.211976593169,11079.988250806289,OK
1276,0.6253834248609661,0.63499640957144599,0.05701283627621101,0.05801862725138221,10429.784707531915,10798.516838414394,OK
1277,0.63499640957144599,0.64479067211860874,0.05701283627621101,0.05801862725138221,10146.529566606148,10511.055372933904,OK
1278,0.64479067211860874,0.65476523030598244,0.05701283627621101,0.05801862725138221,9865.3211054929998,10243.917666356969,OK
1279,0.65476523030598244,0.6649224366034584,0.05701283627621101,0.05801862725138221,9593.1330708763708,9976.4331520495125,OK
1280,0.6649224366034584,0.67527154304055614,0.05701283627621101,0.05801862725138221,9328.6315672685359,9707.8584756193832,OK
1281,0.67527154304055614,0.68581604710657618,0.05701283627621101,0.05801862725138221,9072.710471884855,9455.7132619538534,OK
1282,0.68581604710657618,0.69655939342631978,0.05701283627621101,0.05801862725138221,8819.0414980259393,9204.6317562708427,OK
1283,0.69655939342631978,0.70748387194448503,0.05701283627621101,0.05801862725138221,8573.6539014242553,8962.1968281911904,OK
1284,0.70748387194448503,0.7185936337944745,0.05701283627621101,0.05801862725138221,8336.3438583436237,8727.6204029681267,OK
1285,0.7185936337944745,0.72989540668259378,0.05701283627621101,0.05801862725138221,8103.2184646742899,8497.7390387567411,OK
1286,0.72989540668259378,0.74139660992124268,0.05701283627621101,0.05801862725138221,7878.3787337046215,8271.8969443743481,OK
1287,0.74139660992124268,0.7530855016945962,0.05701283627621101,0.05801862725138221,7660.1764074095536,8052.2039435364231,OK
1288,0.7530855016945962,0.76494894358865617,0.05701283627621101,0.05801862725138221,7446.1764212759326,7840.5171217597981,OK
1289,0.76494894358865617,0.77698911613055688,0.05701283627621101,0.05801862725138221,7241.2583193871087,7631.9997969882406,OK
1290,0.77698911613055688,0.78921643549798171,0.05701283627621101,0.05801862725138221,7040.3578202752915,7433.1323005367585,OK
1291,0.78921643549798171,0.80162973958143635,0.05701283627621101,0.05801862725138221,6847.2107300606058,7238.9742978815111,OK
1292,0.80162973958143635,0.81421700199341818,0.05701283627621101,0.05801862725138221,6659.0862259386959,7049.9244716386083,OK
1293,0.81421700199341818,0.82696259571709552,0.05701283627621101,0.05801862725138221,6477.8975516215214,6864.037036964356,OK
1294,0.82696259571709552,0.83987847249773062,0.05701283627621101,0.05801862725138221,6301.90019376685,6685.4684582003811,OK
1295,0.83987847249773062,0.85298676164541531,0.05701283627621101,0.05801862725138221,6134.8939763610852,6514.3454517236341,OK
1296,0.85298676164541531,0.86628658652326695,0.05701283627621101,0.05801862725138221,5970.552787362948,6347.8952545198572,OK
1297,0.86628658652326695,0.87973061924224361,0.05701283627621101,0.05801862725138221,5814.0488935396452,6191.3139715727184,OK
1298,0.87973061924224361,0.89332671584406187,0.05701283627621101,0.05801862725138221,5663.035363245197,6034.9865939952269,OK
1299,0.89332671584406187,0.90722908779059752,0.05701283627621101,0.05801862725138221,5518.2519261408625,5888.5646551461305,OK
1300,0.90722908779059752,0.92137462356982991,0.05701283627621101,0.05801862725138221,5379.9262871319106,5746.6548925053849,OK
1301,0.92137462356982991,0.93565413736122083,0.05701283627621101,0.05801862725138221,5244.3531257575769,5614.3733496376663,OK
1302,0.93565413736122083,0.95047821377382835,0.05701283627621101,0.05801862725138221,5120.3562663432449,5480.8455014084921,OK
1303,0.95047821377382835,0.96673961915725626,0.05701283627621101,0.05801862725138221,5001.6883706079698,5355.9261321312169,OK
1304,0.96673961915725626,0.98313052339649154,0.05701283627621101,0.05801862725138221,4884.5511119546882,5245.2445197875732,OK
1305,0.98313052339649154,1.0009999999999999,0.05701283627621101,0.05801862725138221,4781.1885847942531,5144.1225196928144,OK
1306,0.5,0.50742599432285007,0.05801862725138221,0.059029375913378528,15143.289656539366,15590.654320717309,OK
1307,0.50742599432285007,0.5149696194782355,0.05801862725138221,0.059029375913378528,14807.72178215794,15093.161264107252,OK
1308,0.5149696194782355,0.52263295912545971,0.05801862725138221,0.059029375913378528,14412.013178306872,14699.826327066821,OK
1309,0.52263295912545971,0.53041814048889668,0.05801862725138221,0.059029375913378528,14023.642324622519,14320.703333301075,OK
1310,0.53041814048889668,0.53832617098348245,0.05801862725138221,0.059029375913378528,13649.302297504448,13952.723018292929,OK
1311,0.53832617098348245,0.54635906882605434,0.05801862725138221,0.059029375913378528,13288.604626205713,13598.558983605173,OK
1312,0.54635906882605434,0.5545294761830265,0.05801862725138221,0.059029375913378528,12930.914607738181,13249.191234706812,OK
1313,0.5545294761830265,0.56284331869638438,0.05801862725138221,0.059029375913378528,12582.617403731283,12915.314901751297,OK
1314,0.56284331869638438,0.57130568379749846,0.05801862725138221,0.059029375913378528,12247.510068122796,12579.725077435776,OK
1315,0.57130568379749846,0.57991995256485418,0.05801862725138221,0.059029375913378528,11916.684183314064,12257.757921152765,OK
1316,0.57991995256485418,0.58868615384191791,0.05801862725138221,0.059029375913378528,11597.639000844572,11936.74551091375,OK
1317,0.58868615384191791,0.59760756610146826,0.05801862725138221,0.059029375913378528,11283.234482593431,11635.664352267433,OK
1318,0.59760756610146826,0.60669317768981657,0.05801862725138221,0.059029375913378528,10978.853670311582,11328.642706629997,OK
1319,0.60669317768981657,0.61594977422174546,0.05801862725138221,0.059029375913378528,10680.237721253641,11039.913326668837,OK
1320,0.61594977422174546,0.6253834248609661,0.05801862725138221,0.059029375913378528,10389.187184108059,10755.834492315656,OK
1321,0.6253834248609661,0.63499640957144599,0.05801862725138221,0.059029375913378528,10106.874267850382,10477.58381636864,OK
1322,0.63499640957144599,0.64479067211860874,0.05801862725138221,0.059029375913378528,9829.5777334959566,10202.17056240764,OK
1323,0.64479067211860874,0.65476523030598244,0.05801862725138221,0.059029375913378528,9559.6098822725435,9934.7890567293762,OK
1324,0.65476523030598244,0.6649224366034584,0.05801862725138221,0.059029375913378528,9294.4142073241765,9681.1175414490244,OK
1325,0.6649224366034584,0.67527154304055614,0.05801862725138221,0.059029375913378528,9041.1609650374903,9420.9743801793356,OK
1326,0.67527154304055614,0.68581604710657618,0.05801862725138221,0.059029375913378528,8787.6294153149447,9177.0505703366744,OK
1327,0.68581604710657618,0.69655939342631978,0.05801862725138221,0.059029375913378528,8546.6185633877794,8935.6628832299266,OK
1328,0.69655939342631978,0.70748387194448503,0.05801862725138221,0.059029375913378528,8308.9091051419528,8698.626657292567,OK
1329,0.70748387194448503,0.7185936337944745,0.05801862725138221,0.059029375913378528,8077.0139374106748,8472.6740740585774,OK
1330,0.7185936337944745,0.72989540668259378,0.05801862725138221,0.059029375913378528,7855.5516315412769,8250.0550526672923,OK
1331,0.72989540668259378,0.74139660992124268,0.05801862725138221,0.059029375913378528,7634.895344790516,8030.2749984664279,OK
1332,0.74139660992124268,0.7530855016945962,0.05801862725138221,0.059029375913378528,7424.5800688104819,7817.1668430390364,OK
1333,0.7530855016945962,0.76494894358865617,0.05801862725138221,0.059029375913378528,7216.8340789607391,7612.6642830231858,OK
1334,0.76494894358865617,0.77698911613055688,0.05801862725138221,0.059029375913378528,7016.6247889680862,7410.34318822761,OK
1335,0.77698911613055688,0.78921643549798171,0.05801862725138221,0.059029375913378528,6824.763937182619,7217.9256478051811,OK
1336,0.78921643549798171,0.80162973958143635,0.05801862725138221,0.059029375913378528,6637.4871921789982,7027.2272266236123,OK
1337,0.80162973958143635,0.81421700199341818,0.05801862725138221,0.059029375913378528,6454.1698168882594,6844.7120547340774,OK
1338,0.81421700199341818,0.82696259571709552,0.05801862725138221,0.059029375913378528,6277.2083978182318,6666.8945117300609,OK
1339,0.82696259571709552,0.83987847249773062,0.05801862725138221,0.059029375913378528,6110.4706984119994,6493.1676790468064,OK
1340,0.83987847249773062,0.85298676164541531,0.05801862725138221,0.059029375913378528,5946.4745080446382,6326.0622639132134,OK
1341,0.85298676164541531,0.86628658652326695,0.05801862725138221,0.059029375913378528,5788.6397853618346,6167.1815317158698,OK
1342,0.86628658652326695,0.87973061924224361,0.05801862725138221,0.059029375913378528,5638.4381459814376,6012.045570062468,OK
1343,0.87973061924224361,0.89332671584406187,0.05801862725138221,0.059029375913378528,5490.0882749345583,5865.5427103512538,OK
1344,0.89332671584406187,0.90722908779059752,0.05801862725138221,0.059029375913378528,5351.6136705566487,5718.4905047275424,OK
1345,0.90722908779059752,0.92137462356982991,0.05801862725138221,0.059029375913378528,5216.1616284645443,5579.9358984778119,OK
1346,0.92137462356982991,0.93565413736122083,0.05801862725138221,0.059029375913378528,5087.6657332731338,5450.5280256171227,OK
1347,0.93565413736122083,0.95047821377382835,0.05801862725138221,0.059029375913378528,4965.9736239330587,5326.3321650268681,OK
1348,0.95047821377382835,0.96673961915725626,0.05801862725138221,0.059029375913378528,4851.0543711073688,5207.2145146066177,OK
1349,0.96673961915725626,0.98313052339649154,0.05801862725138221,0.059029375913378528,4738.5924742304505,5098.9304741609803,OK
1350,0.98313052339649154,1.0009999999999999,0.05801862725138221,0.059029375913378528,4638.7456272630589,4999.377835743152,OK
1351,0.5,0.50742599432285007,0.059029375913378528,0.060460958079982891,14628.477930850537,15007.173124503001,OK
1352,0.50742599432285007,0.5149696194782355,0.059029375913378528,0.060460958079982891,14347.586256006523,14467.417361054324,OK
1353,0.5149696194782355,0.52263295912545971,0.059029375913378528,0.060460958079982891,13960.217374067865,14093.564065526634,OK
1354,0.52263295912545971,0.53041814048889668,0.059029375913378528,0.060460958079982891,13588.562348279887,13733.577996872895,OK
1355,0.53041814048889668,0.53832617098348245,0.059029375913378528,0.060460958079982891,13227.17352586989,13390.312784087098,OK
